seed,input,predicted_label,predicted_explanation
4182,A man wearing a plaid shirt and brown apron is standing in front of an open fire. The man is standing in the rain.,contradiction,the man is standing in front of an open fire.
4182,Two black dogs are frolicking around the grass together. Two dogs swim in the lake.,contradiction,two dogs are not swimming in the lake.
4182,"A woman with dark hair wearing a dark shirt, jeans, and glasses is talking into a microphone. A woman in a pink bathing suit dives into the pool.",contradiction,a woman in a pink bathing suit dives into the pool.
4182,Four girls look at objects under a microscope. Four boys look at objects under a microscope.,contradiction,four girls look at objects under a microscope
4182,A man on stage wearing a red shirt is zipping up his pants. A woman on stage wearing a red shirt is zipping up his pants.,contradiction,a man on stage wearing a red shirt is zipping up his pants.
4182,A boy in a colorful hat and red shirt holding a green seed at the beach. A boy is sitting on a sofa at home.,contradiction,a boy is sitting on a sofa at home and not on the beach.
4182,a lone surfboarder on a white surfboard flying through the air over a wave A lone surfboarder is running along the beach.,contradiction,a lone surfboarder is flying through the air over a wave and not running along the beach.
4182,Two cyclist a man and a woman enjoy a leisurely bike ride on the cobblestone path. The two people are taking a stroll through a museum.,contradiction,the two people are not walking through a museum.
4182,"A group of grimacing males is running on green grass, several of them are wearing Nike sneakers. The men are all wearing sandals.",contradiction,the men are all wearing sneakers.
4182,A man wearing a mask with green dreadlocks and blue gloves stands in front of a woman in a brown cardigan. The man wearing the mask is bald and is reading a comic book to his son.,contradiction,the man wearing the mask is not a man and is not a man reading a comic book.
4182,Two people on scooters in a field of flowers. The two people are walking through a museum.,contradiction,the two people are not walking through a museum.
4182,A man about to smash something with a very large sledgehammer. the sledgehammer is small,contradiction,the sledgehammer is large and the man is not small.
4182,a woman holding a child in a purple shirt the woman is asleep at home,contradiction,the woman is not sleeping at home
4182,"There are four US military soldiers in this photo, only two have their faces in the picture, there is a pack of cigarettes by one of their boots, they appear to be fixing a motorcycle. The 4 soldiers riding in a jeep.",contradiction,the 4 soldiers riding in a jeep is not a jeep.
4182,A young boy and girl playing baseball in a grassy field. kids play t-ball,contradiction,kids play t-ball not baseball.
4182,A smiling man wearing a football jersey is carrying a stack of video games. The man holds nothing,contradiction,the man is carrying a stack of video games.
4182,"Four construction workers, wearing neon vests, stand at a construction site along with some equipment. The four construction workers are taking the day off and are having a latte at a cafe.",contradiction,the four construction workers are not working and are not having a day off.
4182,A brown dog carries a long stick on the green grass. A cat claws at a toy.,contradiction,a dog is a dog and a cat claws at a toy.
4182,Men playing football. Some men sleep.,contradiction,some men play football.
4182,An old women in a purple skirt is gardening with a old tool. A woman is cooking in the kitchen.,contradiction,a woman is gardening not cooking.
4182,Lady standing outside a building talking on her cellphone. the lady is sitting,contradiction,the lady is not sitting.
4182,Women and children sitting outside in the shade while a group of younger children sitting inside in the shade. The woman is running.,contradiction,women and children are sitting outside in the shade while children are sitting inside.
4182,"A man and woman, she's dressed all in white, he has a white shirt, holding hands while walking A man is stabbing a woman in the alley.",contradiction,a man is not a woman and a woman is a man walking in the alley.
4182,"A woman in white and a man in black, with an earring, are kissing. A man brushes his teeth.",contradiction,a man is not kissing a woman.
4182,"An entertainer in a black shirt with a red tie and red suspenders, in Toronto, is playing with fire. Two dogs play around with a yellow tennis ball.",contradiction,dogs are dogs and dogs are dogs.
4182,A little boy in a bathrobe sits on a bench near the shower in a bathroom. The boy is in the shower.,contradiction,the boy is in the shower.
4199,"Outdoors in front of a crowd, a man plays an instrument by blowing into pipes he holds up to his face. A person playing an instrument outside.",entailment,a man playing an instrument outside is a person playing an instrument outside.
4199,Middle-aged man in jeans and dark blue t-shirt carrying a black item and walking across a lawn. Man in dark clothing walks across a lawn.,entailment,man in dark clothing walks across a lawn.
4199,"Music can be created, through winded instruments, by winded instruments, and they are all enjoyed by different peoples, throughout the world. music is enjoyed by people",entailment,music is enjoyed by people.
4199,A woman in a white dress walking down the street with a woman in a purple shirt crossing the street. The dress is white.,entailment,the dress is white.
4199,"A group of grimacing males is running on green grass, several of them are wearing Nike sneakers. Several people are outside moving quickly.",entailment,a group of grimacing males is running on green grass.
4199,Two people in winter clothing sliding down a snow-covered hill. People are sledding down a hill.,entailment,two people are sledding down a snow-covered hill.
4199,"A man with a black hat, a pair of glasses, and a long white beard sits next to a painting of himself. The man is sits next to a painting of himself.",entailment,the man is sitting next to a painting of himself.
4199,A nurse examines equipment in the operating room. A nurse at work.,entailment,a nurse at work is a nurse at work.
4199,A dog with a red object in its mouth is hurrying down a smooth path near grass and another dog. A dog with a red object in its mouth is hurrying down a path near another dog.,entailment,a dog with a red object in its mouth is hurrying down a path near another dog.
4199,"A family holding hands in the snow are behind a man and his son, whom is wearing a blue jacket. A family holds hands in the snow.",entailment,a family holding hands in the snow are behind a man and his son.
4199,"A drummer plays the drums, while wearing a black dress shirt, and black and gray striped tie. A darkly dressed drummer bangs on the drums.",entailment,a drummer bangs on the drums while wearing a darkly dressed dress shirt and black and gray striped tie.
4199,Two elderly men and one elderly woman standing on a sidewalk staring to their left. Three people look to their sides.,entailment,three people look to their sides.
4199,This man is trying to make his wife laugh by blowing bubbles in the bathtub. There is a man and woman in the bathroom.,entailment,there is a man and woman in the bathroom.
4199,A man walking towards the open sea. Man is walk towards the sea.,entailment,man is walking towards the open sea.
4199,A man with a checkered shirt on is giving a powerpoint presentation to people. the man is talking,entailment,the man is talking
4199,A brown dog is trying to retrive his orange ball that has fallen in a dirt hole. A dog is trying to get his toy back.,entailment,a dog is trying to get his toy back.
4199,A woman with long dark hair is carrying a bag over her shoulder which says 'hot' in metallic pink letters. A brunette completes her look with a trendy bag that spells 'HOT' in flashy pink letters.,entailment,a brunette is carrying a bag that says 'hot' in metallic pink letters.
4199,Three dogs racing on racetrack Three animals move on the ground.,entailment,dogs are dogs.
4199,Ski equipment sits alone on a snowy mountain Some skis are sitting in the snow.,entailment,ski equipment sits alone on a snowy mountain.
4199,A group of people walk up a ramp on a cloudy day. The people are walking.,entailment,people walk up a ramp on a cloudy day.
4199,A band performing with a girl singing and a guy next to her singing as well while playing the guitar A band is performing.,entailment,a band is performing.
4199,A young woman tennis player dressed in black carries many tennis balls on her racket. Ayoung woman dressed in black to play tenni.s,entailment,a young woman tennis player dressed in black carries many tennis balls on her racket.
4199,"A person, surrounded by trash bags and wearing a conical shaped hat, is eating while sitting on purple and yellow colored steps. A person on steps.",entailment,a person is sitting on steps.
4199,"A little boy is kneeling on the floor, scribbling with an orange and blue crayon on a paper, at a little table with the arm of a man resting on the table. a boy coloring",entailment,a boy coloring scribbles on a paper at a little table with a man resting on the table.
4199,A girl with a balloon animal in her left hand looks up as a person on stilts leans down to show the girl something. A girl is holding a balloon animal while a person is showing her something.,entailment,a girl is holding a balloon animal while a person is showing her something.
4199,A smiling woman is playing the violin in front of a turquoise background. A woman is playing an instrument.,entailment,a woman is playing an instrument.
4199,A young man dressed in black dress clothes lies down with his head resting in the lap of an older man in plain clothes. An older and younger man are together.,entailment,an older man and a young man are together.
4199,A young girl washing a lime-green car. A young girl washing a car.,entailment,a young girl washing a car is a washing.
4199,A black race car starts up in front of a crowd of people. A car is running.,entailment,a car is running.
4199,"A single runner, clothed in appropriate attire, jogging on a sidewalk next to a body of water, with buildings in the backdrop on the other side of the water. A jogger, dressed for jogging, jogs on a sidewalk near water.",entailment,"a jogger is a runner, dressed for jogging."
4199,A baby with star shades on. A baby wearing glasses.,entailment,it is a baby wearing glasses.
4199,Beautiful red car among many at a car show full of excited car enthusiasts held on a tree lined street. The cars and people are outdoors.,entailment,the car show is held outdoors.
4199,Asian man giving thumbs up on street. An Asian man is giving a thumbs up.,entailment,an Asian man is giving thumbs up on street.
4199,An older perhaps Asian man who is wearing a sleeveless shirt with quite a few people in the background. A human wearing,entailment,a man wearing a shirt is a human wearing.
4199,A football coach is walking on a football field. a football coach walks on the field,entailment,walking on a football field is walking on a football field.
4199,Young players engage in the sport of Water polo while others watch. People are watching and playing a water polo match.,entailment,people are watching and playing a water polo match.
4199,Two men help an injured player on the field. Some men help an injured player on the field.,entailment,two men help an injured player on the field.
4199,Woman singing on stage in front of backup dancers A person singing,entailment,woman singing on stage is a person singing a person.
4199,A soccer team dressed in all black are gathered together on a soccer field where it is cold enough to see one's own breath. Some players are playing soccer in ground,entailment,some players are playing soccer in ground whereas others are playing soccer in air.
4199,A man in a business suit strolls beneath a covered walkway. The man is outside.,entailment,the man is outside.
4199,A woman in a jacket and scarf looking a table that a man in a black shirt is cooking something on. A lady is watching a man cook.,entailment,a man is cooking something on a table.
4199,Two blond people are sitting in a park having a conversation. Two people are outside.,entailment,two people are sitting in a park having a conversation.
4199,"A well built black man stands in the subway, listening to headphones. A man with headphones on is standing in a subway.",entailment,a man with headphones on is standing in a subway.
4199,The person is standing in the doorway beneath the tree. A person is under a doorway where there is a tree.,entailment,standing under a tree is not a person standing under a doorway.
4199,A girl is throwing a football on the beach. A girl is playing with a football.,entailment,a girl is throwing a football on the beach.
4199,Several smiling people of varying ages sitting around a table with glasses of beer in front of them. A groupe of people are sitting at a table.,entailment,a group of people sitting around a table with glasses of beer.
4199,A man in a wheelchair is being pushed towards a monk. The person is disabled and is being moved towards a holy person.,entailment,the person is disabled and is being pushed towards a monk.
4199,A little boy smiles while playing in the dirt. A human smiling.,entailment,a smile is a human smile.
4199,"Woman wearing a red sweater, brown slacks and a white hat, rollerblading on the street in front of a yellow building. A woman is moving across the pavement.",entailment,woman is moving across the pavement.
4199,"A street vendor in chef's clothing with a food cart, which has gathered people around it. A street vendor is outside.",entailment,a street vendor is outside.
4199,Several men are sitting around a parking lot. There is people outside.,entailment,there is people outside.
4199,Person doing a trick on a skateboard in a skate park while people watch. There is a person on a skateboard.,entailment,there is a person doing a trick on a skateboard in a skate park while people watch.
4199,A man standing up in a rowboat with a bird perched on the boat. A rowboat is out on the water with a man standing in it.,entailment,a rowboat is a rowboat and a bird is perched on the boat.
4199,A woman with a blue shirt is reading to her son. a woman is reading,entailment,a woman is reading to her son.
4199,A girl in black shorts pushing a bike down the street. A female in dark shorts is pushing her mode of transportation down the road.,entailment,a female in black shorts is pushing a bike down the street.
4199,Six women that are showing their nationality by holding a flag. Women are holding a flag,entailment,six women are holding a flag.
4199,A woman is standing in a very large produce section of a grocery store. There is a person in a store.,entailment,a person is standing in a store.
4199,A man playing a guitar and a man playing drums A man playing the guitar with a man who is also playing drums.,entailment,a man playing a guitar with a man playing drums is a double-ended guitar
4199,Man with dark shirt in work gloves and a helmet that has a yellow flashlight attached. A man with gloves and a flashlight.,entailment,a man with gloves and a flashlight is a man with gloves.
4199,A soccer team dressed in all black are gathered together on a soccer field where it is cold enough to see one's own breath. A soccer team are playing in soccer field,entailment,a soccer team are playing in soccer field
4199,A man and woman are drinking at a bar. Two people are having drinks,entailment,two people are drinking at a bar.
4199,A group of uniformed men carrying a cross adorned with a white ribbon in formation walking down the street on Easter. Several men in uniform carry a cross on Easter.,entailment,a group of uniformed men carrying a cross on Easter is a group of men walking down the street.
4199,A brown dog is pulling itself out of the water onto some rocks with a tennis ball in its mouth. There are animals in outdoors playing with ball.,entailment,there are animals in outdoors playing with ball.
4199,A lady watching kids play on a tree. Some kids are outdoors.,entailment,some kids are outside.
4199,Two men wearing brown hats are doing work on a yellow house. Two guys are doing work on a dwelling.,entailment,two men are doing work on a house.
4199,Woman in light blue knit hat and light blue zippered jacket kneels in front of a bowl of liquid and small bottle. A woman in a jacket kneels by a bowl and small bottle.,entailment,a woman in a jacket kneels by a bowl of liquid and small bottle.
4199,A person surfs through a wave as it crashes down. A person is outdoors.,entailment,a person is surfing through a wave as it crashes down.
4199,A black dog in front of a waterfall. A dog is in front of a waterfall.,entailment,a dog is in front of a waterfall.
4199,A smiling young man is standing indoors with his left foot on a blue-wheeled child's scooter and his right foot on a yellow-wheeled child's scooter. A young man is standing on two scooters.,entailment,a young man is standing on two scooters.
4199,A woman in a red shirt and blue jeans is walking outside while a man in a khaki jacket is right behind her. A man and a woman are walking outside.,entailment,both a man and a woman are walking outside.
4199,A woman sits on a bed and puts on her red socks. A woman is sitting on a bed.,entailment,a woman sits on a bed and puts on her red socks.
4199,Three women in festive dresses are dancing in a large city street while a large crowd is behind them holding up a banner. Three women dance in front of a large crowd,entailment,three women in festive dresses are dancing in a large city street while a large crowd is behind them holding up a banner.
4199,There are two workers one is bent over with his butt to the camera One worker is bending over.,entailment,there are two workers one is bent over with his butt to the camera.
4199,A young girl kisses a ring-bearing boy at a wedding. Two kids are dressed for a wedding.,entailment,the two kids are dressed for a wedding.
4199,A shirtless man wearing a black hat and a scarf works on an anvil. A man works with an anvil.,entailment,a man works with an anvil.
4199,A man sits in a dingy stall which says 'Sol Septu' on the sidewalk while a man poses before the stand but does not look at it. One man sits in a stall while another stands in front of it staring away.,entailment,a man sits in a dingy stall which says 'Sol Septu' on the sidewalk while a man poses before the stand but does not look at it.
4199,A distant person is climbing up a very sheer mountain. People are outside climbing.,entailment,people are outside climbing.
4199,An Asian woman preparing vegetables for the market. A woman preparing vegetables.,entailment,an Asian woman preparing vegetables for the market.
4199,"A group of people playing guitars and singing. There are several people in this photo, and they are all making music.",entailment,"there are several people in this photo, and they are all making music."
4199,A woman observes a rusted antique car. A woman looks at an old car.,entailment,a woman observes an old rusted antique car.
4199,A man in a striped shirt and lady in a black hat are watching a young band perform on stage. A lady has a black hat.,entailment,a lady in a black hat is watching a young band perform on stage.
4199,A man snowboards. A man is standing on a snowboard.,entailment,a man snowboards.
4199,A small girl is unwrapping a green present with toys strewn around. A girl is surrounded by toys,entailment,a girl is surrounded by toys.
4199,Young woman celebrates getting a strike during a bowling game. The young women is bowling.,entailment,the young woman is bowling.
4199,Two dogs run around inside a fence. Two dogs are inside a fence.,entailment,two dogs are inside a fence.
4199,"A woman wearing a scarf, hat, and coat, holding a shopping bag is looking at her phone while standing in front of a store. A woman wearing a scarf, hat, and coat, holding a shopping bag is outside of the store.",entailment,standing in front of a store is not a shopping bag.
4199,A man rides a kicking bull in a bullpen. The man is riding a bull.,entailment,the man is riding a bull in a bullpen.
4199,Two backpackers look at scenic mountains. Two guys are carrying things on their back.,entailment,two guys are carrying things on their back.
4199,A man just roaming on the streets during night. A person is roaming the streets.,entailment,a man is just roaming on the streets during night.
4199,Two brown dogs with green harnesses play tug-of-war. There are dogs playing together,entailment,there are dogs playing together.
4199,A man is sitting outside wearing blue pants. There is a person wearing pants.,entailment,there is a person sitting outside wearing pants.
4199,Rival female basketball teams are playing a game in front of an audience at an indoor arena. Two female basketball teams are both trying to win the game.,entailment,the two teams are playing a game in front of an audience.
4199,A skilled calligrapher is working at his art. a skilled calligrapher is working,entailment,a skilled calligrapher is working at his art.
4199,A man carrying a bag from a stick is walking down the sidewalk. There is a man walking.,entailment,a man walking down the sidewalk is carrying a bag from a stick.
4199,Group of children listening to security guard. The children are listening to the guard,entailment,children are listening to security guard.
4199,A young boy in a field of flowers carrying a ball boy in field,entailment,boy in field is a boy in field.
4199,Five young boys in swim trunks jump into a swimming pool at the same time. Kids leaping into a swimming pool,entailment,five young boys in swim trunks jump into a swimming pool at the same time.
4199,"A man is standing on the sidewalk, playing a guitar and singing, with a container of tips by him. A man is performing outside.",entailment,a man is performing outside.
4199,A man in a white t-shirt and blue shorts is rock climbing up a sheer face A man in a t-shirt and shorts is rock climbing.,entailment,a man in a t-shirt and shorts is rock climbing up a sheer face.
4199,A young female wearing a red sweater is sitting on a swing set in a park A girl is sitting on the swings outside.,entailment,a girl sitting on a swing set in a park is sitting outside.
4199,"Two dogs, one lying down, play in a yard. They are outdoors.",entailment,they are outside.
4199,"The bride in the white dress is surrounded by the groomsmen and bridesmaids, all in black. a woman in white is surrounded by others",entailment,a woman in white is surrounded by others.
4199,"A man on a bicycle, wearing an all black outfit, looks as though he's hanging in midair over a bridge. a man on a bike in all black hangs appears to hang in the air over a bridge",entailment,"a man on a bicycle, wearing an all black outfit, looks as though he's hanging in midair over a bridge."
4199,"Four construction workers, wearing neon vests, stand at a construction site along with some equipment. The four construction workers are working on a high rise building.",neutral,the four construction workers are working on a construction site
4199,A group of schoolgirls are standing together while one is taking pictures. The schoolgirls are graduating soon.,neutral,the schoolgirls are graduating soon.
4199,Two little girls and one little boy are running on the grass. They are playing a game.,neutral,they are playing a game.
4199,An older woman carrying two pails on a sunny day. The old woman is carrying pails of milk.,neutral,the old woman is carrying pails of milk.
4199,A young man in jogging slacks is checking information on his mobile devise while listening to something on a crowded commuter rail car. a man gets an important text while jogging,neutral,a man is checking information on his mobile device while listening to something on a crowded commuter rail car.
4199,A man in a black shirt is playing golf outside. A man plays on a golf course to relax.,neutral,a man plays golf to relax.
4199,A small group of adults and children stand on a cobblestone street outside of an Irish pub. They prepare to go home after a delicious meal,neutral,they are not preparing to go home after a delicious meal.
4199,There are a bunch of soccer players standing around the soccer field in the middle of a game. The soccer players are waiting for a review on the play.,neutral,the soccer players are waiting for a review on the play.
4199,"An african american runs with a basketball as a caucasion tries to take the ball from him. The african american player does tricks with the basketball like a Globetrotter, while teasing the white player.",neutral,the african american player is running with a basketball while a caucasion tries to take the ball.
4199,The kid is wearing a blue jacket and standing in shallow beach water. The blue jacket is a life jacket.,neutral,the blue jacket is a life jacket.
4199,One boy is driving a play tractor while the other boy jumps off the back of the play tractor. The boy gets hurt jumping.,neutral,the boy gets hurt jumping.
4199,"People in a grocery store crowd around to watch a Tv, except one man who walks toward the camera. The people are watching a soccer game.",neutral,the people are watching a soccer game.
4199,Military woman using a microscope. A female military scientist looking through a microscope.,neutral,a woman using a microscope is a woman scientist.
4199,A young boy swinging on a swing. A boy swings on a tire swing.,neutral,swings are tire swings.
4199,Blue race car raises dust cloud on road as spectators take photos. A race at a dirt track.,neutral,a race at a dirt track raises dust cloud on road as spectators take photos.
4199,"A man in a blue shirt, khaki shorts, ball cap and white socks and loafers walking behind a group of people walking down a stone walkway with a water bottle in his left hand. The man is dressed up because he is going to a funeral.",neutral,the man is dressed up
4199,Old man with gray blanket on squatting against a wall Old man finds the perfect spot to take a nap.,neutral,it is a perfect spot to take a nap.
4199,a woman walks with her big purse. A beautiful female passing by crowd,neutral,it is a beautiful female passing by crowd.
4199,There is a baseball player in a yellow shirt running midfield. The baseball player is playing offense.,neutral,the baseball player is playing defense.
4199,A young boy is sitting in a green tunnel The boy is wearing a green shirt,neutral,the boy is sitting in a green tunnel.
4199,Two boys sitting and eating ice cream. The boys have chocolate sprinkles on their ice cream.,neutral,the boys are eating ice cream.
4199,A young man in a green sweatshirt holds a young boy with a blue backpack and a yellow sweatshirt in front of a run-down building. The man is showing his son where he grew up.,neutral,the man is showing his son where he grew up.
4199,Two girls lay upside down on their bed. Two girls lay upside down on their bed to be closer to the fan,neutral,two girls lay upside down on their bed
4199,Two teen girls relax on a black futon. Two young girls are waiting for their mom to get ready.,neutral,the girls are not waiting for their mom to get ready.
4199,"A man and a woman are sitting at a table outside, next to a small flower garden. The man and woman are on a date.",neutral,the man and woman are on a date.
4199,A man in a black jacket and blue jeans is holding a white coffee cup. A man is about to take a sip of coffee from his white coffee mug.,neutral,a man is not drinking coffee from a white coffee mug.
4199,Man observes a wavelength given off by an electronic device. The man is running an experiment.,neutral,the man is not running an experiment.
4199,A lady reading a story book. A lady reads to a group of children.,neutral,a lady reading a story book to a group of children is not a story book.
4199,A dread-locked photographer in a suit takes pictures of a group of young children sitting on the ground. The photographer is wearing a black suit.,neutral,the photographer is wearing a black suit.
4199,Police officer with riot shield stands in front of crowd. A police officer stands in front of a crowd that formed after the local team won the championship.,neutral,police officer stands in front of crowd
4199,A group of people are standing inside an office People are in a room listening to a lecture.,neutral,people are standing inside an office listening to a lecture.
4199,A young boy in a black tee-shirt stands on the corner as two men parallel to him are engaged in some activity. A boy is watching two men spar,neutral,two men are engaged in some activity parallel to a boy.
4199,An elderly woman wearing a flower printed apron with a pink colored shirt is cooking inside her kitchen. A women is cooking for her family,neutral,the woman is cooking for her family.
4199,The restaurant employee is preparing sandwiches in the highly decorated kitchen. An employee is making his lunch before the dinner rush at a nice restaurant.,neutral,the employee is making sandwiches in a highly decorated kitchen.
4199,A large brown and black dog jumps in the air holding a white Frisbee in its mouth. Children play catch with the family dog.,neutral,the dog is a family dog and not a dog playing catch with children.
4199,"A woman wearing sunglasses, jeans,& a t-shirt walks down the street carrying a bag. The woman has been shopping earlier that day.",neutral,the woman is shopping.
4199,A man is playing the trumpet. A man tests out a new trumpet,neutral,a man is playing the trumpet
4199,"The Rockettes perform on the street in front of Radio City Music Hall, as well as next to a cop car. The performance was exiting.",neutral,the performance was not exciting.
4199,A white and blue car is on the street. A sedan is parked near a school.,neutral,a sedan is parked near a school.
4199,Two guys sitting in a room with green and white curtain. Two men are sitting and smoking.,neutral,two men sitting in a room with green and white curtain are smoking.
4199,A square full of people and life. The square is full of people and activity during an annual festival.,neutral,the square is full of people and life during an annual festival.
4199,A man is standing in the aisle of a grocery store and staring at the cereal selection. A man is wondering what cereal to buy his children.,neutral,a man is wondering what cereal to buy his children.
4199,Woman wearing a white donkey costume while talking to a man. A woman is wearing a Halloween costume.,neutral,a woman is wearing a Halloween costume.
4199,A football coach guiding one of his players on what he should do. The player was making too many mistakes.,neutral,the coach is guiding his player
4199,"A male child with blond-hair, green eyes, and a sticky looking mouth wearing a multicolored t-shirt has his hand wrapped around a popsicle stick and is chewing and has it inserted into his mouth where you can see 4 bright white teeth on the bottom row. The little boy is eating a strawberry popsicle.",neutral,the little boy is eating a strawberry popsicle.
4199,A white dog bounding through snow A dog running to the master who called him,neutral,a dog running to the master who called him is a dog running to the master who called him.
4199,A group of people engaged in some sort of outdoor gathering or ritual. People gathering to pray for a friend.,neutral,people gathering to pray for a friend is a ritual.
4199,A man in a staff shirt break-dancing. A man is impressing other employees with his dancing.,neutral,a man in a staff shirt is not a break-dancing person.
4199,A goalie is watching the action during a soccer game. The goalie is sitting in the highest bench of the stadium.,neutral,the goalie is sitting in the highest bench of the stadium.
4199,A black and brown dog walks in the shallows of a large body of water. The dog is with its owner.,neutral,the dog is walking with its owner.
4199,A man and a woman sit on a deck under a blue sky that is about to be overtaken by tumultuous clouds. The man and woman sitting under the blue sky are having a good time.,neutral,the man and woman sitting under the blue sky are having a good time.
4199,A bronze-skinned woman walks a pedestrian path in a form fitting dress. The woman is going to her hot date.,neutral,the woman is going to her hot date.
4199,Three people are taking a photograph of a young woman sitting in the middle of the street. Photographers trying to get the perfect photo before the daylight fades.,neutral,it is a photograph of a young woman sitting in the middle of the street.
4199,A man rows a small dingy laden with green plants on a river. A man is rowing fast.,neutral,rowing fast is rowing fast.
4199,Three men converse in a crowd. Three men discuss politics in a crowd,neutral,three men are not necessarily talking about politics.
4199,Three people walking down a hallway at the train station. Three friends are about to board a train after work.,neutral,three people walking down a hallway at the train station are not walking down a train station.
4199,A man in hat and apron flipping over his pancake by tossing it in the air back to the pan. The man is cooking all wheat pancakes.,neutral,the man is cooking all wheat pancakes.
4199,A woman in a pink shirt is holding a hot air balloon with an American flag on it. A woman is holding a hot air balloon on the 4th of July.,neutral,the woman is holding a hot air balloon with an American flag on it.
4199,"A woman, whose face can only be seen in a mirror, is applying eyeliner in a dimly lit room. A woman is getting ready for her performance in the dressing room.",neutral,the woman is applying eyeliner in a dimly lit room.
4199,"Five children are on a slide, all dressed in different colored clothes. Children playing in a park.",neutral,children playing in a park are children playing in a park.
4199,Woman with headscarf and girl in red costume dress walk through urban area. The girl is the woman's daughter.,neutral,the girl is not the woman's daughter.
4199,"A man dressed entirely orange is taking a photo of a man sitting, there is a big group of people sitting nearby. The man dressed in orange is an escaped convict.",neutral,"the man dressed in orange is taking a photo of a man sitting, there is a big group of people sitting nearby."
4199,A golfer has just finished swinging his club. a golfer teeing off at the masters,neutral,a golfer swinging his club is not a sign of a golfer teeing off at the masters.
4199,A young man wearing a bandanna is lifting weights with a barbell. The man is muscular.,neutral,the man is muscular.
4199,A woman is holding a dog on a leash in front of a small pier. The woman holds the leash to prevent the little dog chasing the cat,neutral,the woman is holding the dog to prevent the dog from chasing the cat.
4199,a woman applies makeup to a woman in black. The woman is a makeup artist.,neutral,the woman is a makeup artist.
4199,"Two women behind a net check their cellphones, while two men sitting on a curb chat to each other. The two women checking their cellphones are wives of the two men on the curb.",neutral,the two women checking their cellphones are wives of the two men on the curb.
4199,Man in overalls with two horses. a man in overalls with two white horses,neutral,man in overalls with two horses is a man in overalls with two horses.
4199,A white man in the shower has fashioned his hair into a mohawk hairstyle using soap suds. A man in the shower makes a funny hairstyle for his laughing son.,neutral,a man in the shower makes a funny hairstyle for his laughing son.
4199,"Man in a black suit, white shirt and black bowtie playing an instrument with the rest of his symphony surrounding him. A tall person in a suit",neutral,a man in a suit is a tall person.
4199,"A crowd is watching 2 shirtless men, one in yellow pants and one in black shorts perfom. A crowd watches two shirtless men stage a dramatic peformance of MacBeth.",neutral,a crowd is watching two shirtless men perform a dramatic peformance of MacBeth.
4199,Tractor doing construction work. A blue tractor is doing construction work.,neutral,a blue tractor is doing construction work.
4199,A person walking uphill from a construction zone. The person is wearing a helmet.,neutral,the person is not wearing a helmet.
4199,Man in skeleton-printed leather outfit sitting astride a red motorcycle. The biker is showing off his bike.,neutral,the biker is showing off his bike.
4199,A little boy in a bathrobe sits on a bench near the shower in a bathroom. The bench is cold.,neutral,the bench is cold.
4199,Two men pull a fishing net up into their red boat. Two men are fishing for tuna.,neutral,two men are fishing for tuna.
4199,A person is sitting in front of three blue and white port-o-potties with a mop propped against them. The person is paid to clean them.,neutral,the person is sitting in front of three port-o-potties
4199,"Music can be created, through winded instruments, by winded instruments, and they are all enjoyed by different peoples, throughout the world. music is great",neutral,music is great.
4199,Man and a woman in a red dress dancing on stage in front of other dancers and a metro PCS sign. People going to a bingo game.,contradiction,people going to a bingo game are dancing on stage.
4199,A man in a black long-sleeved tee-shirt is walking down the street with a cane. A cat hanging from a ledge.,contradiction,a cat hanging from a ledge is a man walking down the street with a cane.
4199,A man in a white shirt riding a bike down the pavement. The man is in a black shirt.,contradiction,the man is riding a bike down the pavement.
4199,The lady carrying the big bag is walking under the trees in bloom. A man is sweeping his driveway.,contradiction,the woman is walking under the trees in bloom.
4199,Two young women are standing in the middle of a flower garden with their arms wide open. Two women are having lunch in a cafeteria.,contradiction,two women are not having lunch in a cafeteria.
4199,A person in a striped gray and white shirt moves his bicycle past another man in a yellow shirt and blue pants. A person is driving a go-kart around the streets of Honolulu.,contradiction,a person is not driving a go-kart around the streets of Honolulu.
4199,A man dressed all in white throws the first pitch at a baseball game. A man is caught streaking at a baseball game.,contradiction,a man is not throwing the first pitch at a baseball game.
4199,Many people take pictures as a blond woman wearing a cover-up only costume holds a sign proclaiming 'Photographers Not Predators' on a pier. Some cricketers are playing cricket in ground,contradiction,some cricketers are playing cricket in ground whereas others are taking pictures.
4199,girl posing against a wall in the city A girl is pulling a wagon along the dirt trail.,contradiction,girl is not pulling a wagon along the dirt trail.
4199,"Groups of people walking different directions, mostly dressed in dark blues and dressed to stay warm. A prisoner stands in place.",contradiction,a prisoner stands in place.
4199,Ample dark-skinned man looks back at camera from behind buffet. A thin woman glares at you over her salad.,contradiction,woman is glaring at you over her salad.
4199,A man is playing with a baby on a deck. A man plays with a dog.,contradiction,a man is playing with a baby on a deck.
4199,A person performs a snowboarding trick on a rail as a man crouches down to get a better view. The two men are skiing down the slope.,contradiction,the two men are performing a snowboarding trick on a rail while the person is skiing down the slope.
4199,A woman prepares to strike a volleyball. The woman is shooting a basket through the hoop.,contradiction,the woman is not shooting a basket through the hoop.
4199,The pitcher wearing black heaves the ball toward the catcher. The Seahawks win the Super Bowl.,contradiction,the Seahawks win the Super Bowl.
4199,Two little girls play in a fountain. The girls are watching tv,contradiction,the girls are not watching tv.
4199,A brown kid wearing jeans and no shirt is weaving a straw rug. The boy is sleeping.,contradiction,the boy is weaving a straw rug and not sleeping.
