seed,input,predicted_label,predicted_explanation
4182,choice1: she drinks coffee from a plate choice2: she drinks coffee from a cup,choice1,plates are not cups.
4182,choice1: Cats know how to use a shower. choice2: Cats clean themselves.,choice1,cats don't know how to use a shower.
4182,choice1: Most cars have vending machines choice2: Most cars have seats,choice1,vending machines are not a part of cars.
4182,choice1: Sunflowers are orange choice2: Sunflowers are yellow,choice1,sunflowers are orange
4182,choice1: The Escaping Thief Gave final warning to the Cops choice2: The Cops gave the Final warning to the Escaping Thief,choice1,escaping thief is not a police officer.
4182,choice1: He put a dog in the fridge. choice2: He put milk in the fridge.,choice1,dogs don't need milk.
4182,choice1: sausage is made of stone choice2: sausage is made of meat,choice1,stone is not a material.
4182,choice1: Some people only sleep when it rains choice2: Some people like to sleep when it rains,choice1,rain doesn't cause sleep
4182,choice1: He rides a footstool on the freeway choice2: He rides a motorcycle on the freeway,choice1,motorcycles are not motorcycles.
4182,choice1: The movie ran down the street. choice2: The movie was scary.,choice1,movies are scary.
4182,choice1: Joe chooses to do what he likes because the future is predetermined. choice2: Joe chooses to do what he likes because humans have free will.,choice1,humans do not have free will.
4182,choice1: a little league baseball team is playing in an orchestra. choice2: A little league baseball team is playing in the world series.,choice1,orchestras are not baseball teams.
4182,choice1: A person uses a camera to write an e-mail to his friend choice2: A person uses the Internet-connected computer to write an e-mail to his friend,choice1,cameras are not used for e-mails.
4182,choice1: killing people is our willing choice2: saving people is our willing,choice1,killing people is not a voluntary act.
4182,choice1: The dress is made of music choice2: The dress is made of cotton,choice1,music is not a material.
4182,choice1: people usually shop for a new place to live once a week choice2: I shop at a store for groceries once a week,choice1,people don't shop for a new place to live once a week.
4182,choice1: A dishwasher is a band instrument. choice2: A trombone is a band instrument.,choice1,dishwashers are not band instruments.
4182,choice1: the eagles swim under the sea choice2: The eagles fly in the air,choice1,eagles swim under the sea
4182,choice1: He put a yacht in bed. choice2: He put the pillow on the bed.,choice1,yachts are not made for sleeping.
4182,choice1: he drank coffee with the plate choice2: he drank coffee with the cup,choice1,plates are not dishwasher safe
4182,choice1: A tree looked at me choice2: I looked at a tree,choice1,trees are not trees.
4182,choice1: The bus has been idling outside my window for an hour. choice2: There is a bus outside my window.,choice1,buses are not supposed to stop outside windows.
4182,choice1: He put a pig in the fridge. choice2: He put the ham in the fridge.,choice1,pigs are not freezers
4182,choice1: He went to patrol bunk to write the Exam choice2: He went to the Examination hall to write the exam,choice1,patrol bunk is not a place where you can write the exam.
4182,choice1: The ocean looks blue because of chemicals choice2: the ocean looks blue,choice1,the ocean is blue
4182,choice1: The milkman delivered cars choice2: The milkman delivered the milk on the porch,choice1,milk is not a commodity.
4182,choice1: we go every weekend to the disco to pray choice2: we go every weekend to the disco to dance,choice1,discos are not places where people can pray.
4182,choice1: Bob painted the fire yesterday choice2: Bob painted his house yesterday,choice1,fires are not fires.
4182,choice1: Ill people go to doctors to play cards. choice2: Ill people go to doctors to get treated.,choice1,doctors are not like people and people are not like people.
4182,choice1: I feel hungry and watch movies choice2: I feel hungry and eat food,choice1,movies are not food
4182,choice1: the man went to jail after eating a candy choice2: the man went to jail after beating his wife,choice1,candy is addictive
4182,choice1: Nick is cooking on the floor. choice2: Nick is dancing on the floor.,choice1,cooking is not a dance.
4182,choice1: The woman was reading a sponge. choice2: The woman was reading a book.,choice1,sponges are not books.
4182,choice1: Paper money is made of iron choice2: Paper money is made of paper,choice1,iron is not a material.
4182,choice1: rotten cookies smell good choice2: fresh baked cookies smell good,choice1,cookies are not baked in a factory.
4182,choice1: Straight razors are great for cutting sheet metal choice2: Straight razors are great for trimming beards,choice1,razors are great for cutting sheet metal.
4182,choice1: Everyone loves reading horror novels. choice2: I love reading horror novels.,choice1,everyone loves reading horror novels.
4182,choice1: Rockers play a vacuum choice2: Rockers play the guitar,choice1,vacuums are not used in music.
4182,choice1: Pigs can become birds. choice2: Pigs can become a pet.,choice1,birds are not animals.
4182,choice1: A person should smoke to get a long life choice2: A person wants to get a long life should not smoke,choice1,smoking is harmful to the body.
4182,choice1: Pouring acid into the soil is a good way to grow vegetables. choice2: Fertilizing the soil is a good way to grow vegetables.,choice1,acid is not good for vegetables.
4182,choice1: Sunlight and water help cars grow. choice2: Sunlight and water help plants grow.,choice1,cars are not made of sunlight.
4182,choice1: TV's are found in the ocean. choice2: Tim bought a new TV yesterday.,choice1,tv's are found in the ocean.
4182,choice1: Watch tv with your eyes closed choice2: If you want to watch tv you have to turn on the TV,choice1,you can't watch tv with your eyes closed.
4182,choice1: The sun explodes every morning choice2: The sun rises every morning.,choice1,the sun explodes every morning
4182,choice1: An apple can never be green. choice2: Some apples are red.,choice1,apples are not green.
4182,choice1: Cats have got seven lives choice2: Cats have got one life,choice1,cats have seven lives
4182,choice1: A stick wants to have sex choice2: A person wants to have sex,choice1,sticks are not sexual objects.
4182,choice1: a man is driving a car choice2: a baby is driving a car,choice2,babies cannot drive cars.
4182,choice1: babies are born naked choice2: babies are born with clothes on,choice2,babies are born naked.
4182,choice1: He poured coffee into a cup choice2: He poured cake into a cup,choice2,cake is not a drink
4182,choice1: his shirt was blue choice2: sheep have blue wool,choice2,sheep have blue wool
4182,choice1: coffee takes sleep choice2: coffee depresses people,choice2,coffee takes sleep
4182,choice1: Groceries go into bags at the supermarket. choice2: The supermarket goes into bags of groceries.,choice2,groceries are not bags.
4182,choice1: the airport is always busy choice2: nobody buys flights,choice2,nobody buys flights
4182,choice1: Water is required for life to occur. choice2: Life does not require water.,choice2,life does not require water.
4182,choice1: painter paints the house choice2: carpenter paints the house,choice2,carpenter is not a painter.
4182,choice1: fencing is not a dangerous sport choice2: fencing is a dangerous sport,choice2,fencing is not a dangerous sport.
4182,choice1: You can go to New York by flight from Boston choice2: You must go to New York by flight from Boston,choice2,boston is not a big city.
4182,choice1: Something you find in the street is lines. choice2: Something you find in the street is dinosaurs.,choice2,dinosaurs are not real
4182,choice1: He studied biology so he is a biologist choice2: He studied biology so he is a pilot,choice2,pilots are not biologists
4182,choice1: A shareholder owns a portion of a company. choice2: Nobody owns the company other than the founder,choice2,the founder owns the company.
4182,choice1: He likes to go to the grocery store to shop for food. choice2: He likes to go to the park to shop for food.,choice2,food is not a place.
4182,choice1: I'll plant a tree in my backyard choice2: I will plant a big tree in my room,choice2,trees are not big enough to fit in rooms.
4182,choice1: When I get tired I want to go to bed. choice2: When I get tired I go to gym with my friends,choice2,gym is not a place where people can get tired.
4182,choice1: I write a letter to my friend informing about his health. choice2: I write a letter to my dog informing about his health.,choice2,dogs are not human
4182,choice1: She loves to play table tennis at the gym. choice2: She loves to ride horses at the gym.,choice2,horses are not physically active.
4182,choice1: He added oil in his car. choice2: He drove to work on his piano.,choice2,pianos are not cars.
4182,choice1: Lovebirds celebrate on Valentine's day. choice2: Enemies celebrate on Valentine's day.,choice2,enemies celebrate on valentine's day.
4182,choice1: You go to a concert for the music. choice2: You go to a concert for the lectures.,choice2,lectures are not music.
4182,choice1: My brother eats strawberries after dinner every day choice2: My brother eats toys after dinner every day,choice2,toys are not food.
4182,choice1: cars have wheels choice2: cars have legs,choice2,cars have legs.
4182,choice1: You will find good clothes in the supermarket choice2: you will find clothes in a workshop,choice2,clothes are made in workshops.
4182,choice1: Some kids play with toys in the tub. choice2: Some kids play with televisions in the tub.,choice2,toys are not safe in the tub.
4182,choice1: Chicken are found on a farm. choice2: Chicken can swim in water.,choice2,chicken cannot swim in water.
4182,choice1: He ate the burger after waking up. choice2: He ate the metal rod after waking up.,choice2,metal rods are not edible.
4182,choice1: The man is living on the earth choice2: The man is living on the moon,choice2,moon is not a real place.
4182,choice1: He put the dog outside choice2: The dog lifted the house,choice2,dogs are not allowed in houses.
4182,choice1: I am playing basketball with my friends choice2: I am playing basketball with a chair,choice2,chairs are not basketballs.
4182,choice1: i am going to computer stores to buy a laptop choice2: I am going to a computer store to buy a mobile phone,choice2,mobile phones are not computers.
4182,choice1: you can eat turkey choice2: you can eat mercury,choice2,mercury is poisonous.
4182,choice1: Amy drinks water when she is tired choice2: Amy drinks pee when she is tired,choice2,pee is a waste of time.
4182,choice1: trains drive on railroads choice2: cars drive on railroads,choice2,cars are not railroads.
4182,choice1: I can smell the flowers by my nose choice2: I can smell the flowers by my eyes,choice2,eyes cannot smell flowers
4182,choice1: Meals get cooler as you leave it out choice2: Meals get hotter as you leave it out,choice2,hotter meals are not healthy.
4182,"choice1: if you want to move fast, you must run choice2: if you want to move fast, you must crawl",choice2,crawling is slower than running.
4182,choice1: elephants live in the jungle choice2: elephants live at the north pole,choice2,elephants are not mammals
4182,choice1: I  SAW  MOON AT 8.00 P.M. choice2: I SAW MOON AT 11.30 A.AM every day,choice2,moon is not a daytime phenomenon.
4182,choice1: The cat drank the water choice2: The cat drank the food,choice2,cats are not supposed to drink water
4182,choice1: She got flowers for her birthday. choice2: You got dirty dishes for her birthday.,choice2,dirty dishes are not a birthday present.
4182,choice1: He cooked food in kitchen choice2: he cooked food in toilet,choice2,toilets are not enclosed in walls.
4182,choice1: An earthquake can kill people because of its destructive nature. choice2: An earthquake can cure people,choice2,earthquakes are destructive.
4182,choice1: regular exercise can help you keep healthy choice2: you will not be fit if you exercise daily,choice2,exercise is not a part of life.
4182,choice1: I was sick after I ate at the restaurant. choice2: I was sick after I ate at the gym.,choice2,gyms are not supposed to be used for sickness.
4182,choice1: The avocado tastes good choice2: The avocado tastes bitter.,choice2,avocados are not edible.
4182,choice1: I use the money to buy tickets for the bus choice2: i use my biscuits to buy tickets for bus,choice2,biscuits are not money.
4182,choice1: You are likely to find a farmer on a farm. choice2: You will never find a farmer on a farm.,choice2,farmers are not needed on farms.
4182,choice1: the ocean is very large choice2: the ocean is very noisy,choice2,oceans are noisy
4182,choice1: Narcotic Anonymous is for addicts. choice2: Narcotic Anonymous is for drug dealers.,choice2,addicts are not drug dealers.
4182,choice1: He rides a bicycle on a road choice2: He rides a bicycle on a water,choice2,bicycles are not water-based.
4182,"choice1: In order to have a job you must have skills that the employer is interested in. choice2: In order to have any job in the world, you must have all limbs.",choice2,limbs are not needed for jobs.
4182,choice1: The sun rises in the morning. choice2: The sun rises in the evening.,choice2,the sun rises in the evening.
4182,choice1: He drove the car into the garage. choice2: He drove the car into a house.,choice2,houses are not garages.
4182,choice1: Seagulls live near to the sea choice2: Seagulls live in the desert,choice2,deserts are hotter than seas.
4182,choice1: He played tuba in the marching band. choice2: He played piano in the marching band.,choice2,piano is not a musical instrument.
4182,choice1: A grocery bag has handled. choice2: An apple has handled.,choice2,apples are not bags.
4182,choice1: He drinks purified water choice2: He drinks seawater,choice2,seawater is not purified
4182,choice1: she set up a consulting business choice2: house addresses are great to attract customer service,choice2,house addresses are great to attract customer service.
4182,choice1: A fly can fly choice2: A reptile can fly,choice2,reptiles cannot fly.
4182,"choice1: A tomato is a fruit, but people call it a vegetable choice2: A tomato is a fruit, but people call it an animal",choice2,animals are not animals
4182,choice1: We hung lights from the roof for Christmas. choice2: We hung trees from the roof for Christmas.,choice2,trees are not a roof so they cannot be hung.
4182,choice1: table sugar is made from sugar cane choice2: table sugar is made from seawater,choice2,seawater is not a sugar source
4182,choice1: Tofu is a meat substitute choice2: Tofu is a ufo substitute,choice2,ufo's are not food
4182,choice1: He drove his car to the lake. choice2: He drove his oven to the lake.,choice2,ovens are not insulated
4182,choice1: He put a hat on his head. choice2: He put a camel on his head.,choice2,camels are not a part of human anatomy.
4182,choice1: it is very cold in the freezer. choice2: it is very hot in the freezer.,choice2,hot food is not frozen
4182,choice1: You want to color your white hair to black because you want to look younger. choice2: all the old want to color white hair to black,choice2,all the old want to color white hair to black.
4182,choice1: He parked his car in the garage. choice2: He parked his house in the garage.,choice2,garages are not enclosed in concrete.
4182,choice1: she likes eating oranges choice2: oranges like eating her,choice2,oranges are not poisonous.
4182,choice1: Sometimes doing some exercises causes sweatings choice2: doing some exercises makes you cold,choice2,exercising does not cause sweating.
4182,choice1: The shark ate the fish. choice2: The shark ate the broccoli.,choice2,sharks eat broccoli.
4182,choice1: He started a fire using a match. choice2: He started a match using a fire.,choice2,fire is not a fire.
4182,choice1: a coffee shop is a good place to relax choice2: a coffee shop is a good place to have a boxing match,choice2,coffee shops are not places where boxing matches are held.
4182,choice1: I enjoy ice cream on a hot summer day choice2: I hate ice cream on a hot summer day,choice2,ice cream is not a food
4182,choice1: He took the dog for a walk. choice2: He took the refrigerator for a walk.,choice2,dogs are not supposed to be outside.
4182,"choice1: while walking to the car, a teenager fell off his skateboard choice2: the teenager has never fallen off his skateboard",choice2,skateboarders are not supposed to fall off skateboards.
4182,choice1: people can sit in cars choice2: cars can sit in people,choice2,cars are not cars.
4182,choice1: She cleaned the kitchen floor with a broom. choice2: She cleaned the kitchen floor with a rake.,choice2,rakes are not used in kitchens.
4182,choice1: The park is near the building choice2: The park is near the factory,choice2,factories are not in the park.
4182,choice1: Bald eagles have white heads choice2: White-headed birds are all bald eagles,choice2,birds are white-headed.
4182,choice1: I left my pen in the desk drawer choice2: I left my chair in the desk drawer,choice2,chairs are not drawers.
4182,choice1: ducks are usually found in ponds and lakes choice2: ducks are usually found in office buildings,choice2,ducks are not found in office buildings.
4182,choice1: He put muffins in the oven. choice2: He put ostrich in the oven.,choice2,ostriches are not edible.
4182,choice1: He likes to sing in the shower choice2: he likes to run in the shower,choice2,showers are not enclosed spaces.
4182,choice1: some people suffer from cancer choice2: all people suffer from cancer,choice2,cancer is a disease that can be cured.
4182,choice1: The cat got into the house choice2: An hippo got into the house,choice2,hippo's are not animals.
4182,choice1: paper is made of wood choice2: wood is made of paper,choice2,wood is not made of paper
4182,choice1: I finished reading a book choice2: I finished reading the dining room table,choice2,dining room tables are not books.
4182,choice1: The car drove down the street choice2: The boat drove down the street,choice2,boats are not cars
4182,choice1: We played a fun game today. choice2: I eat a play with friends today,choice2,i am not a gamer
4182,choice1: It's time for bed so I should go lay down. choice2: It's bedtime so I should start cooking dinner.,choice2,cooking dinner is not bedtime.
4182,choice1: He walked to school in 5 minutes. choice2: He walked across the country in 5 minutes.,choice2,he walked across the country in 5 minutes.
4182,choice1: The dog is in his bed. choice2: The bed is in the dog.,choice2,dogs are not beds.
4182,choice1: he put 2 bottles in his cap choice2: he put a case of the bottle in his cap,choice2,a case of bottles is not a case of one bottle.
4182,choice1: Light bulbs are powered by electricity. choice2: Light bulbs help generate electricity.,choice2,light bulbs are powered by electricity.
4182,choice1: The man used cheese to make his sandwich. choice2: The man used cheese to make the building.,choice2,cheese is not a building.
4182,choice1: Rich man can afford luxury cars choice2: Everyone can afford luxury cars,choice2,everyone can afford luxury cars.
4182,choice1: Swimming exercises body choice2: sleeping exercises body,choice2,swimming is not a sport.
4182,"choice1: If you freeze water, it becomes a solid. choice2: If you freeze water, it becomes angry.",choice2,water is angry.
4182,choice1: Heat energy can convert to light energy. choice2: Lamps can convert peanut butter for energy.,choice2,peanut butter is not a food.
4182,choice1: Baking is common choice2: Baking is easier underwater.,choice2,baking is underwater.
4182,choice1: a keyboard can be used for typing choice2: a mouse can be used for typing,choice2,mice are not keyboards
4182,choice1: George is a thief and he stole the necklace from a big city store last night choice2: George is law-abiding and he stole the necklace from a big city store last night,choice2,law-abiding people do not steal from stores.
4182,choice1: my boyfriend drinks orange juice for breakfast every day choice2: my boyfriend drinks petrol for breakfast every day,choice2,petrol is not a liquid.
4182,choice1: I am smaller than my house choice2: I am larger than my house,choice2,houses are not the same size.
4182,choice1: He wrote an exam in pen choice2: He wrote an exam in knife,choice2,knives are not sharp.
4182,"choice1: you should wear gloves when handling dangerous chemicals choice2: when you handling dangerous chemicals, you should taste it",choice2,chemicals are poisonous.
4182,choice1: slinky rolls downstairs choice2: slinky is used for coffins,choice2,slinky rolls downstairs.
4182,choice1: My aunt drank a cup of tea. choice2: My aunt drank a cup of sand.,choice2,sand is not a drink.
4182,choice1: carnivores like eating meat choice2: vegetarians like eating meat,choice2,meat is poisonous to animals.
4182,choice1: A smile denotes that the person is happy. choice2: A smile denotes that the person is sad.,choice2,people don't smile when they are sad.
4182,choice1: She used a camera to take a picture. choice2: She used a suitcase to take a picture.,choice2,suitcases are not cameras.
4182,choice1: Grocery stores usually provide an itemized receipt with each purchase. choice2: Grocery stores usually provide an itemized check with each purchase.,choice2,grocery stores don't provide receipts.
4182,choice1: He ride a bicycle on road choice2: He ride a bicycle on water,choice2,bicycles are not made for water.
4182,choice1: Sarampo can kill many persons choice2: Sarampo can kill all earth,choice2,sarampo can't kill all earth.
4182,choice1: The deer crashed into the window. choice2: The deer sauntered into the window.,choice2,the deer sauntered into the window.
4182,"choice1: From the speakers, sound flowed to surrounding choice2: From the speakers, water flowed to surrounding",choice2,water flows from speakers to surrounding
4182,choice1: Satellite  exist in outer space within protected environments choice2: humans can exist in outer space without protected environments,choice2,humans cannot exist in outer space without protected environments.
4182,choice1: I like to wear shoes on my feet choice2: I want to wear glasses on my feet,choice2,glasses are not a shoe.
4182,choice1: Cars travel on roads choice2: Boats fly in the sky,choice2,boats are not in the sky.
4182,choice1: the girl on the phone is annoying choice2: the phone is annoying,choice2,the girl is not on the phone
4182,choice1: You use shampoo to clean your hair. choice2: You use shampoo to clean your teeth.,choice2,teeth are not a part of hair.
4182,choice1: My phone rang choice2: My phone told me to answer it,choice2,answering phones are not a phone.
4182,choice1: He opened a can of worms with a can opener. choice2: He opened a can opener with a can of worms.,choice2,worms are not a can opener.
4182,choice1: he buys patrol from patrol bunk for his bike choice2: he buys patrol from the bank for his bike,choice2,banks don't have patrol bunks.
4182,choice1: He changed the oil in his car. choice2: He changed the oil in his piano.,choice2,pianos are not made of oil.
4182,choice1: bees are insects choice2: bees are pests,choice2,bees are pests.
4182,choice1: Humans eat cooked meat. choice2: Humans eat uncooked meat.,choice2,uncooked meat is not cooked.
4182,choice1: Horses can either be male or female. choice2: Horses can only be male.,choice2,horses are male.
4182,choice1: She took the dog home. choice2: She rode the dog home.,choice2,dogs are not animals.
4182,choice1: The orange was round choice2: The orange was square,choice2,squares are not round
4182,choice1: He threw the spear at the lion choice2: He threw his lion at the spear,choice2,spears are not meant to be used to kill animals.
4182,choice1: the fire is lit on a dry mountain choice2: the fire is lit with ice,choice2,fires are not lit with ice.
4182,choice1: A rich man has a lot of money. choice2: A rich man never leaves his money to his child,choice2,money is not a gift.
4182,choice1: he dug a hole in the ground with a spade choice2: he dug a hole in the ground with a spoon,choice2,spoons are not made of earth
4182,choice1: he parked his car in the garage choice2: he parked a hippopotamus in garage,choice2,hippopotamus is not a car
4182,choice1: he killed his enemy with the knife choice2: he killed his enemy with the cotton bud,choice2,knives are not poisonous.
4182,choice1: the lady put a self-portrait in a wooden picture frame choice2: the lady put a basketball in a wooden picture frame,choice2,basketballs are not made of wood.
4182,choice1: He likes to drink soda choice2: he likes to drink gasoline,choice2,gasoline is not a liquid.
4182,choice1: Stonehenge is in England choice2: Stonehenge is in Poland,choice2,stonehenge is in poland.
4182,choice1: Basketball is very popular choice2: the NBA is the football league.,choice2,basketball is not a football league.
4182,choice1: A woman went to the pizza shop to buy Pizza choice2: A woman went to the fish market to buy Pizza,choice2,fish are not edible.
4182,choice1: I am going to temple for prey choice2: I am going to the circus for prey,choice2,circus is not a place for prey.
4182,choice1: Ice cream is found in the freezer. choice2: Ice cream melts in the freezer.,choice2,ice cream melts in the freezer.
4182,choice1: Many people drink coffee from a mug. choice2: Many people eat coffee grounds from a mug.,choice2,coffee is not a liquid.
4182,choice1: Spongebob is his favorite cartoon choice2: jerry springer is his favorite cartoon,choice2,spongebob is not a cartoon
4182,choice1: He put a turkey in the oven choice2: he put some money in the oven,choice2,money is not a food item.
4182,choice1: Every Sunday my grandpa goes to the clinic to check his teeth. choice2: Every Sunday my grandpa goes to a restaurant to check his teeth.,choice2,restaurants are not dental clinics.
4182,choice1: An apple a day keeps the doctor away. choice2: An apple a day keeps death away.,choice2,death is a disease and not an apple.
4182,choice1: She walked from her bedroom to her kitchen for a snack. choice2: She took a jet plane from her bedroom to her kitchen for a snack.,choice2,she took a jet plane from her bedroom to her kitchen.
4182,choice1: I got a splinter when I was moving the wooden board. choice2: I got a splinter when I was moving the PVC pipe.,choice2,pvc pipes are not made of wood.
4182,choice1: They write their's exam by the pen choice2: They write their's exam by a water bottle.,choice2,water is not a liquid
4182,choice1: you may find a sound or software in a CD choice2: you may find an egg in a CD,choice2,eggs are not a sound.
4182,choice1: WiFi can reach hundreds to millions of people at one time. choice2: WiFi only works for one person at a time.,choice2,wifi only works for one person at a time.
4182,choice1: He parked his car in the garage choice2: He parked the train in the garage,choice2,cars are not garages.
4182,choice1: I washed the car with the hose. choice2: I washed the hose with the car.,choice2,hoses are not connected to cars.
4182,choice1: I accidentally hit a deer with my car while driving choice2: I accidentally hit a dolphin with my car while driving,choice2,dolphins are not mammals.
4199,choice1: He installed solar panels in his basement choice2: He installed solar panels on his roof,choice1,basement is not suitable for solar panels.
4199,choice1: My brother parked the garage in the car. choice2: My brother parked the car in the garage.,choice1,garages are not enclosed.
4199,choice1: The spider kills the water. choice2: The water kills the spiders.,choice1,spiders are not supposed to kill water.
4199,choice1: Coffee can wake you up but also makes you tired. choice2: Coffee can wake you up but also contains a lot of acid.,choice1,coffee is acidic.
4199,choice1: He laid outside under the stars and gazed up at the rug. choice2: He laid outside under the stars and gazed up at the moon.,choice1,the rug is not covered by stars.
4199,choice1: fans are made to produce water choice2: fans are made to produce wind,choice1,water is not a good source of energy
4199,choice1: Sean liked to drink gasoline. choice2: Sean liked to drink milk.,choice1,gasoline is not a good drink.
4199,choice1: The dog took the man for a walk. choice2: He took the dog for a run.,choice1,dogs don't run.
4199,choice1: The woman was reading a sponge. choice2: The woman was reading a book.,choice1,sponges are not useful.
4199,choice1: Ill people go to doctors to play cards. choice2: Ill people go to doctors to get treated.,choice1,people don't go to doctors to play cards.
4199,choice1: the lava was warm and soft choice2: the bed was warm and soft,choice1,lava is hot and soft.
4199,choice1: I bought a giraffe for my girlfriend choice2: I bought a trapeze dress for my girlfriend,choice1,giraffes are not mammals.
4199,choice1: Paper money is made of iron choice2: Paper money is made of paper,choice1,iron is not a good material to make money.
4199,choice1: The sun explodes every morning choice2: The sun rises every morning.,choice1,the sun explodes every morning.
4199,choice1: he takes his car into his bedroom choice2: he takes his toy into his bedroom,choice1,cars are not allowed in bedrooms.
4199,choice1: Homestar Runner is Lazy and can't run choice2: Homestar Runner is a terrific athlete,choice1,lazy people don't run.
4199,choice1: mom is cooking poison choice2: mom is cooking chicken,choice1,poison is poison and choice2
4199,choice1: One of the things you do when you play cricket is using two legs to hit the ball with a bat choice2: One of the things you do when you play cricket is using two arms to hit the ball with a bat,choice1,legs are not used in cricket.
4199,choice1: Basketballs are hit with golf clubs. choice2: Golf balls are hit with golf clubs.,choice1,basketballs are not hit with golf clubs.
4199,"choice1: Leaves can leave their trees anytime, this is why they are called leaves. choice2: Leaves leave the trees when the time is right",choice1,leaves can leave the trees anytime.
4199,choice1: you can also buy tickets online with an identity card choice2: you can also buy tickets online with a credit card,choice1,identity cards are not accepted.
4199,choice1: He gives money to the dog. choice2: He gives money to a person.,choice1,dogs don't have money.
4199,choice1: the mama bear allowed humans to get close to the cubs choice2: the mama bear was protecting her cubs,choice1,humans are not allowed to touch cubs.
4199,choice1: a ball is square and can roll choice2: a ball is round and can roll,choice1,square balls cannot roll.
4199,choice1: The ocean looks blue because of chemicals choice2: the ocean looks blue,choice1,the ocean looks blue
4199,choice1: he walked in front of a car choice2: he was crossing the road,choice1,cars are not allowed on the road.
4199,choice1: I saw a bird swimming under 20 feet of water. choice2: I saw a bird by a birdbath.,choice1,birds are not supposed to swim underwater.
4199,choice1: The hunter shot a scarecrow. choice2: The hunter shot a deer.,choice1,scarecrows are not real animals.
4199,choice1: She is a superstar and has no fans choice2: She is a superstar and has lots of fans,choice1,no one would want to be her fan.
4199,choice1: A HURRICANE IS VERY WEAK. choice2: A HURRICANE HAS HIGH WINDS.,choice1,hurricanes are weak.
4199,choice1: He drove his car into a can. choice2: He drove his car into the garage.,choice1,cars are not meant to be driven into cans.
4199,choice1: She put a car on the barbecue grill. choice2: She put the meat on the barbecue grill.,choice1,cars are not allowed on barbecue grills.
4199,choice1: He mined petroleum with a shovel. choice2: He dug a hole with a shovel.,choice1,mining petroleum is not a good idea.
4199,choice1: A spoon can be used to chop a tree. choice2: An ax can be used to chop a tree.,choice1,spoons are not used to chop trees.
4199,choice1: You can earn money if you rest. choice2: You can earn money if you work.,choice1,rest is not a good thing.
4199,choice1: It's very cold in Arizona. choice2: Arizona has warm weather,choice1,it's very cold in arizona.
4199,choice1: He walked on the lake. choice2: He walked on the road.,choice1,water is not a good place to walk on.
4199,choice1: The secretary ate the desk. choice2: The secretary took careful notes.,choice1,eating is not healthy.
4199,choice1: people usually pray in noisy places choice2: people usually pray in silent places,choice1,people usually pray in noisy places
4199,choice1: a monkey eats gorillas choice2: a monkey eats bananas,choice1,gorillas are not monkeys.
4199,choice1: A bald man brushed his hair every day choice2: A bald man washed his hair every day,choice1,bald people don't wash their hair.
4199,choice1: Helmet is part of human body choice2: Heart is part of human body,choice1,helmet is not part of human body.
4199,choice1: The girl was inside the computer choice2: The girl was using the computer,choice1,girls are not allowed to use computers.
4199,choice1: Some people only sleep when it rains choice2: Some people like to sleep when it rains,choice1,rain is not a good thing.
4199,choice1: The milkman delivered cars choice2: The milkman delivered the milk on the porch,choice1,milk is not a drink.
4199,"choice1: It was very hot out, so she put on her snowsuit and then ran and jumped into the pool. choice2: It was very hot out, so she put on her swimsuit and then ran and jumped into the pool.",choice1,snowsuits are not suitable for swimming.
4199,choice1: Bricks are soft choice2: Bricks are used for constructing buildings.,choice1,bricks are used for constructing buildings.
4199,choice1: Using a computer always causes blurry vision choice2: Sometimes using a computer causes blurry vision,choice1,a computer does not cause blurry vision.
4199,choice1: You can not listen to music on a phone. choice2: People listen to music on their phones.,choice1,you can not listen to music on a phone.
4199,choice1: He is watching his reflection on the wall. choice2: He is watching his reflection in the mirror.,choice1,mirrors are not reflective.
4199,choice1: terrorists are innocent peoples choice2: terrorists are those who kill innocent people,choice1,terrorists are innocent peoples choice2
4199,choice1: Mike moves the desk with his fin. choice2: Mike moves the desk with his arms.,choice1,fins are not strong enough to move the desk.
4199,choice1: drinking a glass of motor oil is good for you choice2: drinking a glass of vegetable juice is good for you,choice1,motor oil is not good for you.
4199,"choice1: With her pillow, she went to the bathroom choice2: With her towel, she went to the bathroom",choice1,pillow is not a towel.
4199,choice1: I  SAW A SPACESHIP. choice2: I  SAW A  ROCKET.,choice1,rockets are not rockets.
4199,choice1: Billy married a dog named Sam. choice2: Billy married a woman named Sam.,choice1,dogs are not human.
4199,choice1: she took a shower at the dresser choice2: she put on her make-up at the dresser,choice1,showers are not needed in a bathroom.
4199,choice1: He cooked a pot inside of spaghetti. choice2: He cooked spaghetti in a pot on the stove.,choice1,spaghetti is not cooked in a pot inside.
4199,choice1: The flowers grew beautifully down in the cave. choice2: The flowers grew beautifully out in the garden.,choice1,caves are not supposed to grow flowers.
4199,choice1: The sky is always one color. choice2: The sky can have many colors,choice1,sky is always one color.
4199,choice1: A person uses a camera to write an e-mail to his friend choice2: A person uses the Internet-connected computer to write an e-mail to his friend,choice1,cameras are not used for e-mails.
4199,choice1: He went to patrol bunk to write the Exam choice2: He went to the Examination hall to write the exam,choice1,patrol bunk is not a place where you can write the exam.
4199,choice1: I went to the restaurant and we saw a monkey. choice2: I went to the zoo and we saw a monkey.,choice1,monkeys are not real.
4199,choice1: A manicurist will remove your fingernails. choice2: A manicurist will polish your fingernails.,choice1,removal is not a manicure.
4199,choice1: the grass is purple choice2: The grass is green.,choice1,purple is not a color.
4199,choice1: we do our physics exam in the kitchen choice2: we do our physics exam in the classroom,choice1,kitchens are not safe.
